YEAR,DEM_CANDIDATE,DEM_VOTES,TOTALVOTES,REP_CANDIDATE,REP_VOTES,THIRD_PARTY_VOTES,STATE,MEDIAN_INCOME,STANDARD_ERROR,POPULATION,NETVOTES,WINNER,INCUMBENT,HOUSE,SENATE,DEM_SPENDING,REP_SPENDING,VEP_PCT_TURNOUT,TOTAL_ELIGIBLE_POPULATION,NET_VOTES_PCT
1992,"CLINTON, BILL",183429.0,743998.0,"BUSH, GEORGE H.W.",322632.0,237937.0,Utah,62115.0,2076.0,1836799.0,-139203.0,0,0,1,1,198998958.85,185460846.91,0.64,1162363.0,-0.18710130941212208
1992,"CLINTON, BILL",124888.0,336254.0,"BUSH, GEORGE H.W.",136718.0,74648.0,South Dakota,47621.0,1213.0,712801.0,-11830.0,0,0,1,1,198998958.85,185460846.91,0.667,503759.0,-0.03518173761501722
1992,"CLINTON, BILL",933521.0,1982638.0,"BUSH, GEORGE H.W.",841300.0,207817.0,Tennessee,44101.0,1656.0,5049742.0,92221.0,1,0,1,1,198998958.85,185460846.91,0.532,3726024.0,0.04651429055631941
1992,"CLINTON, BILL",2281815.0,6154018.0,"BUSH, GEORGE H.W.",2496071.0,1376132.0,Texas,50693.0,1150.0,17759738.0,-214256.0,0,0,1,1,198998958.85,185460846.91,0.542,11356487.0,-0.03481562777359442
1992,"CLINTON, BILL",216864.0,737546.0,"BUSH, GEORGE H.W.",343678.0,177004.0,Nebraska,54492.0,1942.0,1611687.0,-126814.0,0,0,1,1,198998958.85,185460846.91,0.642,1149525.0,-0.1719404620186402
1992,"CLINTON, BILL",133592.0,289701.0,"BUSH, GEORGE H.W.",88122.0,67987.0,Vermont,59402.0,2417.0,572751.0,45470.0,1,0,1,1,198998958.85,185460846.91,0.69,419810.0,0.1569549293927187
1992,"CLINTON, BILL",1038650.0,2559129.0,"BUSH, GEORGE H.W.",1150517.0,369962.0,Virginia,69272.0,2465.0,6414307.0,-111867.0,0,0,1,1,198998958.85,185460846.91,0.554,4622125.0,-0.04371291951284988
1992,"CLINTON, BILL",993037.0,2287565.0,"BUSH, GEORGE H.W.",731234.0,563294.0,Washington,61478.0,2261.0,5160757.0,261803.0,1,0,1,1,198998958.85,185460846.91,0.64,3575852.0,0.11444614688544369
1992,"CLINTON, BILL",331001.0,683677.0,"BUSH, GEORGE H.W.",241974.0,110702.0,West Virginia,36762.0,1618.0,1806451.0,89027.0,1,0,1,1,198998958.85,185460846.91,0.501,1365368.0,0.1302179245462404
1992,"CLINTON, BILL",1041066.0,2531064.0,"BUSH, GEORGE H.W.",930855.0,559143.0,Wisconsin,60404.0,1989.0,5025398.0,110211.0,1,0,1,1,198998958.85,185460846.91,0.699,3619273.0,0.04354334777785153
1992,"CLINTON, BILL",68160.0,199884.0,"BUSH, GEORGE H.W.",79347.0,52377.0,Wyoming,54784.0,2575.0,466251.0,-11187.0,0,0,1,1,198998958.85,185460846.91,0.619,324253.0,-0.055967461127453925
1992,"CLINTON, BILL",525514.0,1228912.0,"BUSH, GEORGE H.W.",577507.0,125891.0,South Carolina,50013.0,2601.0,3620464.0,-51993.0,0,0,1,1,198998958.85,185460846.91,0.461,2610725.0,-0.04230815550665955
1992,"CLINTON, BILL",154507.0,410583.0,"BUSH, GEORGE H.W.",144207.0,111869.0,Montana,48103.0,1320.0,825770.0,10300.0,1,0,1,1,198998958.85,185460846.91,0.692,593345.0,0.02508627975342379
1992,"CLINTON, BILL",2239164.0,4959810.0,"BUSH, GEORGE H.W.",1791841.0,928805.0,Pennsylvania,54191.0,1210.0,12049450.0,447323.0,1,0,1,1,198998958.85,185460846.91,0.549,9010940.0,0.09018954355106344
1992,"CLINTON, BILL",400258.0,981793.0,"BUSH, GEORGE H.W.",487793.0,93742.0,Mississippi,37304.0,1948.0,2623734.0,-87535.0,0,0,1,1,198998958.85,185460846.91,0.529,1854797.0,-0.08915830526394057
1992,"CLINTON, BILL",78294.0,258506.0,"BUSH, GEORGE H.W.",102000.0,78212.0,Alaska,75808.0,2096.0,588736.0,-23706.0,0,0,1,1,198998958.85,185460846.91,0.663,389898.0,-0.09170386760848878
1992,"CLINTON, BILL",543050.0,1486975.0,"BUSH, GEORGE H.W.",572086.0,371839.0,Arizona,53241.0,1973.0,3915740.0,-29036.0,0,0,1,1,198998958.85,185460846.91,0.557,2671933.0,-0.0195268918441803
1992,"CLINTON, BILL",505823.0,950653.0,"BUSH, GEORGE H.W.",337324.0,107506.0,Arkansas,43310.0,2535.0,2415984.0,168499.0,1,0,1,1,198998958.85,185460846.91,0.543,1751083.0,0.17724553543722052
1992,"CLINTON, BILL",5121325.0,11131721.0,"BUSH, GEORGE H.W.",3630574.0,2379822.0,California,63297.0,1141.0,30974659.0,1490751.0,1,0,1,1,198998958.85,185460846.91,0.603,18460157.0,0.13391918464359645
1992,"CLINTON, BILL",629681.0,1569180.0,"BUSH, GEORGE H.W.",562850.0,376649.0,Colorado,58910.0,2668.0,3495939.0,66831.0,1,0,1,1,198998958.85,185460846.91,0.629,2494998.0,0.04258976025694949
1992,"CLINTON, BILL",682318.0,1616156.0,"BUSH, GEORGE H.W.",578313.0,355525.0,Connecticut,74066.0,3576.0,3300712.0,104005.0,1,0,1,1,198998958.85,185460846.91,0.686,2356937.0,0.06435331737777789
1992,"CLINTON, BILL",126054.0,289620.0,"BUSH, GEORGE H.W.",102313.0,61253.0,Delaware,64702.0,2526.0,694925.0,23741.0,1,0,1,1,198998958.85,185460846.91,0.58,499266.0,0.08197293004626752
1992,"CLINTON, BILL",2071698.0,5313392.0,"BUSH, GEORGE H.W.",2173310.0,1068384.0,Florida,49598.0,954.0,13650553.0,-101612.0,0,0,1,1,198998958.85,185460846.91,0.559,9506230.0,-0.019123753715140912
1992,"CLINTON, BILL",1008966.0,2321133.0,"BUSH, GEORGE H.W.",995252.0,316915.0,Georgia,52224.0,2227.0,6817203.0,13714.0,1,0,1,1,198998958.85,185460846.91,0.485,4766958.0,0.0059083214964416085
1992,"CLINTON, BILL",179310.0,372842.0,"BUSH, GEORGE H.W.",136822.0,56710.0,Hawaii,76372.0,2602.0,1158613.0,42488.0,1,0,1,1,198998958.85,185460846.91,0.469,795148.0,0.11395711856496854
1992,"CLINTON, BILL",137013.0,482114.0,"BUSH, GEORGE H.W.",202645.0,142456.0,Idaho,50242.0,1585.0,1071685.0,-65632.0,0,0,1,1,198998958.85,185460846.91,0.656,734855.0,-0.1361337774883119
1992,"CLINTON, BILL",1053873.0,2391270.0,"BUSH, GEORGE H.W.",811159.0,526238.0,Missouri,49619.0,2631.0,5217101.0,242714.0,1,0,1,1,198998958.85,185460846.91,0.631,3792675.0,0.10150003972784337
1992,"CLINTON, BILL",690080.0,1688060.0,"BUSH, GEORGE H.W.",804283.0,193697.0,Alabama,46803.0,1919.0,4154014.0,-114203.0,0,0,1,1,198998958.85,185460846.91,0.557,3030549.0,-0.06765340094546403
1992,"CLINTON, BILL",848420.0,2305871.0,"BUSH, GEORGE H.W.",989375.0,468076.0,Indiana,51739.0,2385.0,5674547.0,-140955.0,0,0,1,1,198998958.85,185460846.91,0.554,4162678.0,-0.061128744843054965
1992,"CLINTON, BILL",586353.0,1354607.0,"BUSH, GEORGE H.W.",504891.0,263363.0,Iowa,52126.0,1763.0,2818401.0,81462.0,1,0,1,1,198998958.85,185460846.91,0.658,2057690.0,0.06013699914440129
1992,"CLINTON, BILL",390434.0,1157236.0,"BUSH, GEORGE H.W.",449951.0,316851.0,Kansas,55033.0,2062.0,2532394.0,-59517.0,0,0,1,1,198998958.85,185460846.91,0.639,1810750.0,-0.051430304622393355
1992,"CLINTON, BILL",665104.0,1492900.0,"BUSH, GEORGE H.W.",617178.0,210618.0,Kentucky,42590.0,2283.0,3765469.0,47926.0,1,0,1,1,198998958.85,185460846.91,0.538,2772600.0,0.03210261906356755
1992,"CLINTON, BILL",815971.0,1790017.0,"BUSH, GEORGE H.W.",733386.0,240660.0,Louisiana,46134.0,2071.0,4293003.0,82585.0,1,0,1,1,198998958.85,185460846.91,0.597,2997301.0,0.04613643334113587
1992,"CLINTON, BILL",263420.0,679499.0,"BUSH, GEORGE H.W.",206504.0,209575.0,Maine,53711.0,1861.0,1238508.0,56916.0,1,0,1,1,198998958.85,185460846.91,0.743,915082.0,0.08376171267360216
1992,"CLINTON, BILL",988571.0,1984580.0,"BUSH, GEORGE H.W.",707094.0,288915.0,Maryland,67468.0,2949.0,4923368.0,281477.0,1,0,1,1,198998958.85,185460846.91,0.577,3440015.0,0.14183202491207209
1992,"CLINTON, BILL",1318639.0,2773664.0,"BUSH, GEORGE H.W.",805039.0,649986.0,Massachusetts,65937.0,1338.0,6028709.0,513600.0,1,0,1,1,198998958.85,185460846.91,0.638,4346897.0,0.1851702297033815
1992,"CLINTON, BILL",1871182.0,4274673.0,"BUSH, GEORGE H.W.",1554940.0,848551.0,Michigan,58517.0,1380.0,9479065.0,316242.0,1,0,1,1,198998958.85,185460846.91,0.63,6786593.0,0.07398039569342497
1992,"CLINTON, BILL",1020997.0,2347948.0,"BUSH, GEORGE H.W.",747841.0,579110.0,Minnesota,56184.0,2352.0,4495572.0,273156.0,1,0,1,1,198998958.85,185460846.91,0.737,3187255.0,0.11633818125444005
1992,"CLINTON, BILL",2453350.0,5050157.0,"BUSH, GEORGE H.W.",1734096.0,862711.0,Illinois,57218.0,1364.0,11694184.0,719254.0,1,0,1,1,198998958.85,185460846.91,0.622,8113900.0,0.14242210687707332
1996,"CLINTON, BILL",649641.0,1377760.0,"DOLE, ROBERT",538152.0,189967.0,Oregon,58494.0,2100.0,3247111.0,111489.0,1,1,0,0,203959037.08,231987734.18,0.597,2309051.0,0.08092047961909186
1996,"CLINTON, BILL",488105.0,1206713.0,"DOLE, ROBERT",582315.0,136293.0,Oklahoma,45218.0,1795.0,3340129.0,-94210.0,0,1,0,0,203959037.08,231987734.18,0.51,2368311.0,-0.07807158785891923
1996,"CLINTON, BILL",2148222.0,4534434.0,"DOLE, ROBERT",1859883.0,526329.0,Ohio,56150.0,1752.0,11242827.0,288339.0,1,1,0,0,203959037.08,231987734.18,0.554,8185999.0,0.06358875220148755
1996,"CLINTON, BILL",106905.0,266411.0,"DOLE, ROBERT",125050.0,34456.0,North Dakota,51865.0,1951.0,650382.0,-18145.0,0,1,0,0,203959037.08,231987734.18,0.56,475898.0,-0.06810904955125727
1996,"CLINTON, BILL",246166.0,496597.0,"DOLE, ROBERT",196486.0,53945.0,New Hampshire,64946.0,2858.0,1174719.0,49680.0,1,1,0,0,203959037.08,231987734.18,0.583,855287.0,0.1000408782171459
1996,"CLINTON, BILL",3649630.0,6439129.0,"DOLE, ROBERT",1738707.0,1050792.0,New York,58358.0,1229.0,18588460.0,1910923.0,1,1,0,0,203959037.08,231987734.18,0.519,12175850.0,0.2967673112310687
1996,"CLINTON, BILL",273495.0,556074.0,"DOLE, ROBERT",232751.0,49828.0,New Mexico,41344.0,1798.0,1752326.0,40744.0,1,1,0,0,203959037.08,231987734.18,0.474,1172262.0,0.07327082366735363
1996,"CLINTON, BILL",1652361.0,3075860.0,"DOLE, ROBERT",1103099.0,320400.0,New Jersey,78231.0,2006.0,8149596.0,549262.0,1,1,0,0,203959037.08,231987734.18,0.564,5456334.0,0.17857184657299097
1996,"CLINTON, BILL",2215819.0,4501307.0,"DOLE, ROBERT",1801169.0,484319.0,Pennsylvania,57516.0,1605.0,12220464.0,414650.0,1,1,0,0,203959037.08,231987734.18,0.497,9063470.0,0.0921176893733309
1996,"CLINTON, BILL",1107849.0,2515807.0,"DOLE, ROBERT",1225938.0,182020.0,North Carolina,58673.0,1661.0,7500670.0,-118089.0,0,1,0,0,203959037.08,231987734.18,0.463,5435970.0,-0.04693881525888115
1996,"CLINTON, BILL",233050.0,390247.0,"DOLE, ROBERT",104683.0,52514.0,Rhode Island,60956.0,1707.0,1020893.0,128367.0,1,1,0,0,203959037.08,231987734.18,0.544,717041.0,0.32893782655600173
1996,"CLINTON, BILL",137894.0,258449.0,"DOLE, ROBERT",80352.0,40203.0,Vermont,53328.0,2060.0,593701.0,57542.0,1,1,0,0,203959037.08,231987734.18,0.593,435687.0,0.22264353895739586
1996,"CLINTON, BILL",139333.0,323826.0,"DOLE, ROBERT",150543.0,33950.0,South Dakota,48661.0,1653.0,742213.0,-11210.0,0,1,0,0,203959037.08,231987734.18,0.611,529793.0,-0.03461735623452101
1996,"CLINTON, BILL",909146.0,1894105.0,"DOLE, ROBERT",863530.0,121429.0,Tennessee,50744.0,1791.0,5416643.0,45616.0,1,1,0,0,203959037.08,231987734.18,0.475,3984092.0,0.02408314217004865
1996,"CLINTON, BILL",2459683.0,5611644.0,"DOLE, ROBERT",2736167.0,415794.0,Texas,54505.0,1257.0,19340342.0,-276484.0,0,1,0,0,203959037.08,231987734.18,0.465,12072149.0,-0.049269697079857525
1996,"CLINTON, BILL",221633.0,665629.0,"DOLE, ROBERT",361911.0,82085.0,Utah,61041.0,2192.0,2067976.0,-140278.0,0,1,0,0,203959037.08,231987734.18,0.502,1326919.0,-0.2107450246308379
1996,"CLINTON, BILL",1091060.0,2416642.0,"DOLE, ROBERT",1138350.0,187232.0,Virginia,64623.0,2405.0,6750884.0,-47290.0,0,1,0,0,203959037.08,231987734.18,0.502,4811632.0,-0.019568475595475043
1996,"CLINTON, BILL",1123323.0,2253837.0,"DOLE, ROBERT",840712.0,289802.0,Washington,60445.0,2650.0,5569753.0,282611.0,1,1,0,0,203959037.08,231987734.18,0.589,3829308.0,0.12539105534251146
1996,"CLINTON, BILL",327812.0,636459.0,"DOLE, ROBERT",233946.0,74701.0,West Virginia,41609.0,2144.0,1822808.0,93866.0,1,1,0,0,203959037.08,231987734.18,0.459,1386621.0,0.1474816131125493
1996,"CLINTON, BILL",1071971.0,2196169.0,"DOLE, ROBERT",845029.0,279169.0,Wisconsin,65925.0,2934.0,5229986.0,226942.0,1,1,0,0,203959037.08,231987734.18,0.584,3763240.0,0.10333539905171232
1996,"CLINTON, BILL",77934.0,211571.0,"DOLE, ROBERT",105388.0,28249.0,Wyoming,51013.0,1414.0,488167.0,-27454.0,0,1,0,0,203959037.08,231987734.18,0.613,345112.0,-0.12976258560955897
1996,"CLINTON, BILL",203974.0,464279.0,"DOLE, ROBERT",199244.0,61061.0,Nevada,63517.0,2662.0,1666320.0,4730.0,1,1,0,0,203959037.08,231987734.18,0.409,1134065.0,0.010187839639527095
1996,"CLINTON, BILL",506152.0,1150182.0,"DOLE, ROBERT",573339.0,70691.0,South Carolina,57131.0,2316.0,3796200.0,-67187.0,0,1,0,0,203959037.08,231987734.18,0.422,2731064.0,-0.05841423357346924
1996,"CLINTON, BILL",236761.0,677415.0,"DOLE, ROBERT",363467.0,77187.0,Nebraska,56058.0,2472.0,1673740.0,-126706.0,0,1,0,0,203959037.08,231987734.18,0.57,1188034.0,-0.18704339289800195
1996,"CLINTON, BILL",167922.0,407083.0,"DOLE, ROBERT",179652.0,59509.0,Montana,47273.0,2581.0,886254.0,-11730.0,0,1,0,0,203959037.08,231987734.18,0.631,645052.0,-0.028814762591412562
1996,"CLINTON, BILL",1025935.0,2158065.0,"DOLE, ROBERT",890016.0,242114.0,Missouri,56471.0,2494.0,5431553.0,135919.0,1,1,0,0,203959037.08,231987734.18,0.551,3919885.0,0.06298188423425614
1996,"CLINTON, BILL",80380.0,241620.0,"DOLE, ROBERT",122746.0,38494.0,Alaska,86984.0,3143.0,608569.0,-42366.0,0,1,0,0,203959037.08,231987734.18,0.598,404180.0,-0.17534144524459896
1996,"CLINTON, BILL",653288.0,1404405.0,"DOLE, ROBERT",622073.0,129044.0,Arizona,52140.0,2100.0,4586940.0,31215.0,1,1,0,0,203959037.08,231987734.18,0.456,3079908.0,0.022226494494109607
1996,"CLINTON, BILL",475171.0,884262.0,"DOLE, ROBERT",325416.0,83675.0,Arkansas,44701.0,1612.0,2572109.0,149755.0,1,1,0,0,203959037.08,231987734.18,0.479,1844689.0,0.16935591487590781
1996,"CLINTON, BILL",5119835.0,10019469.0,"DOLE, ROBERT",3828381.0,1071253.0,California,63965.0,1348.0,32018834.0,1291454.0,1,1,0,0,203959037.08,231987734.18,0.537,18644593.0,0.1288944553848113
1996,"CLINTON, BILL",671152.0,1510702.0,"DOLE, ROBERT",691848.0,147702.0,Colorado,67489.0,2190.0,3919972.0,-20696.0,0,1,0,0,203959037.08,231987734.18,0.545,2770252.0,-0.013699591315825358
1996,"CLINTON, BILL",735740.0,1392614.0,"DOLE, ROBERT",483109.0,173765.0,Connecticut,69415.0,5088.0,3336685.0,252631.0,1,1,0,0,203959037.08,231987734.18,0.596,2337160.0,0.18140776984864435
1996,"CLINTON, BILL",140355.0,270810.0,"DOLE, ROBERT",99062.0,31393.0,Delaware,64784.0,2311.0,740977.0,41293.0,1,1,0,0,203959037.08,231987734.18,0.512,528630.0,0.1524795982423101
1996,"CLINTON, BILL",2546870.0,5303154.0,"DOLE, ROBERT",2244536.0,511748.0,Florida,50499.0,845.0,14853360.0,302334.0,1,1,0,0,203959037.08,231987734.18,0.519,10219294.0,0.057010224481506666
1996,"CLINTON, BILL",1053849.0,2298899.0,"DOLE, ROBERT",1080843.0,164207.0,Georgia,53556.0,2746.0,7501069.0,-26994.0,0,1,0,0,203959037.08,231987734.18,0.444,5181708.0,-0.01174214265176504
1996,"CLINTON, BILL",205012.0,360120.0,"DOLE, ROBERT",113943.0,41165.0,Hawaii,68843.0,3120.0,1203755.0,91069.0,1,1,0,0,203959037.08,231987734.18,0.439,820055.0,0.25288514939464624
1996,"CLINTON, BILL",165443.0,491711.0,"DOLE, ROBERT",256595.0,69673.0,Idaho,57203.0,2210.0,1203083.0,-91152.0,0,1,0,0,203959037.08,231987734.18,0.593,825329.0,-0.18537718293875874
1996,"CLINTON, BILL",662165.0,1534349.0,"DOLE, ROBERT",769044.0,103140.0,Alabama,49940.0,2073.0,4331102.0,-106879.0,0,1,0,0,203959037.08,231987734.18,0.488,3144249.0,-0.06965755509339791
1996,"CLINTON, BILL",887424.0,2135431.0,"DOLE, ROBERT",1006693.0,241314.0,Indiana,57925.0,2139.0,5906013.0,-119269.0,0,1,0,0,203959037.08,231987734.18,0.496,4302745.0,-0.05585242510762464
1996,"CLINTON, BILL",620258.0,1234075.0,"DOLE, ROBERT",492644.0,121173.0,Iowa,54731.0,2517.0,2880000.0,127614.0,1,1,0,0,203959037.08,231987734.18,0.588,2098332.0,0.10340862589388813
1996,"CLINTON, BILL",387659.0,1074300.0,"DOLE, ROBERT",583245.0,103396.0,Kansas,53703.0,2406.0,2614554.0,-195586.0,0,1,0,0,203959037.08,231987734.18,0.573,1856507.0,-0.18205901517267056
1996,"CLINTON, BILL",636614.0,1388708.0,"DOLE, ROBERT",623283.0,128811.0,Kentucky,53419.0,2372.0,3919535.0,13331.0,1,1,0,0,203959037.08,231987734.18,0.482,2880808.0,0.009599570248029104
1996,"CLINTON, BILL",927837.0,1783959.0,"DOLE, ROBERT",712586.0,143536.0,Louisiana,49874.0,2126.0,4398877.0,215251.0,1,1,0,0,203959037.08,231987734.18,0.578,3087693.0,0.12065916313099125
1996,"CLINTON, BILL",312788.0,605897.0,"DOLE, ROBERT",186378.0,106731.0,Maine,57182.0,1996.0,1249060.0,126410.0,1,1,0,0,203959037.08,231987734.18,0.652,929970.0,0.20863282042987505
1996,"CLINTON, BILL",966207.0,1780870.0,"DOLE, ROBERT",681530.0,133133.0,Maryland,72504.0,4227.0,5111986.0,284677.0,1,1,0,0,203959037.08,231987734.18,0.504,3530148.0,0.15985276859063266
1996,"CLINTON, BILL",1571509.0,2556459.0,"DOLE, ROBERT",718058.0,266892.0,Massachusetts,65089.0,3184.0,6179756.0,853451.0,1,1,0,0,203959037.08,231987734.18,0.584,4385268.0,0.33384106688196447
1996,"CLINTON, BILL",1989653.0,3848844.0,"DOLE, ROBERT",1481212.0,377979.0,Michigan,64646.0,1884.0,9758645.0,508441.0,1,1,0,0,203959037.08,231987734.18,0.553,6954059.0,0.13210226239359144
1996,"CLINTON, BILL",1120380.0,2192492.0,"DOLE, ROBERT",766395.0,305717.0,Minnesota,67556.0,2019.0,4712827.0,353985.0,1,1,0,0,203959037.08,231987734.18,0.661,3319509.0,0.16145326870063836
1996,"CLINTON, BILL",394022.0,893857.0,"DOLE, ROBERT",439838.0,59997.0,Mississippi,43966.0,2169.0,2748085.0,-45816.0,0,1,0,0,203959037.08,231987734.18,0.459,1949309.0,-0.05125652089763799
1996,"CLINTON, BILL",2341744.0,4311391.0,"DOLE, ROBERT",1587021.0,382626.0,Illinois,65188.0,1824.0,12101997.0,754723.0,1,1,0,0,203959037.08,231987734.18,0.525,8215662.0,0.1750532484759559
2000,"GORE, AL",720342.0,1533950.0,"BUSH, GEORGE W.",713577.0,100031.0,Oregon,64059.0,1411.0,3429708.0,6765.0,1,1,0,0,180859896.77,280237291.69,0.649,2364402.0,0.004410182861240588
2000,"GORE, AL",474276.0,1234229.0,"BUSH, GEORGE W.",744337.0,15616.0,Oklahoma,48885.0,1069.0,3454365.0,-270061.0,0,1,0,0,180859896.77,280237291.69,0.499,2475220.0,-0.21880947538908907
2000,"GORE, AL",2183628.0,4701998.0,"BUSH, GEORGE W.",2350363.0,168007.0,Ohio,64757.0,1103.0,11363543.0,-166735.0,0,1,0,0,180859896.77,280237291.69,0.567,8295592.0,-0.03546045744808909
2000,"GORE, AL",95284.0,288256.0,"BUSH, GEORGE W.",174852.0,18120.0,North Dakota,54257.0,1605.0,642023.0,-79568.0,0,1,0,0,180859896.77,280237291.69,0.603,477968.0,-0.27603241563055064
2000,"GORE, AL",266348.0,569081.0,"BUSH, GEORGE W.",273559.0,29174.0,New Hampshire,76762.0,1874.0,1239882.0,-7211.0,0,1,0,0,180859896.77,280237291.69,0.639,890622.0,-0.012671306896557783
2000,"GORE, AL",3942215.0,6960215.0,"BUSH, GEORGE W.",2258577.0,759423.0,New York,61414.0,876.0,19001780.0,1683638.0,1,1,0,0,180859896.77,280237291.69,0.551,12380208.0,0.2418945391773099
2000,"GORE, AL",286783.0,598605.0,"BUSH, GEORGE W.",286417.0,25405.0,New Mexico,52896.0,1881.0,1821204.0,366.0,1,1,0,0,180859896.77,280237291.69,0.485,1234088.0,0.0006114215551156439
2000,"GORE, AL",1788850.0,3187226.0,"BUSH, GEORGE W.",1284173.0,114203.0,New Jersey,75976.0,1494.0,8430621.0,504677.0,1,1,0,0,180859896.77,280237291.69,0.569,5601788.0,0.1583436505600795
2000,"GORE, AL",2485967.0,4912185.0,"BUSH, GEORGE W.",2281127.0,145091.0,Pennsylvania,63573.0,1061.0,12284173.0,204840.0,1,1,0,0,180859896.77,280237291.69,0.541,9086897.0,0.041700383841406626
2000,"GORE, AL",1257692.0,2914990.0,"BUSH, GEORGE W.",1631163.0,26135.0,North Carolina,57756.0,1215.0,8081614.0,-373471.0,0,1,0,0,180859896.77,280237291.69,0.507,5744241.0,-0.12812085118645347
2000,"GORE, AL",249508.0,409112.0,"BUSH, GEORGE W.",130555.0,29049.0,Rhode Island,63604.0,1534.0,1050268.0,118953.0,1,1,0,0,180859896.77,280237291.69,0.542,753877.0,0.2907590097577192
2000,"GORE, AL",149022.0,294308.0,"BUSH, GEORGE W.",119775.0,25511.0,Vermont,59681.0,1388.0,609618.0,29247.0,1,1,0,0,180859896.77,280237291.69,0.641,459174.0,0.09937548418663442
2000,"GORE, AL",118804.0,316269.0,"BUSH, GEORGE W.",190700.0,6765.0,South Dakota,54979.0,1036.0,755844.0,-71896.0,0,1,0,0,180859896.77,280237291.69,0.577,548498.0,-0.22732547293601332
2000,"GORE, AL",981720.0,2076181.0,"BUSH, GEORGE W.",1061949.0,32512.0,Tennessee,51393.0,1402.0,5703719.0,-80229.0,0,1,0,0,180859896.77,280237291.69,0.499,4162996.0,-0.03864258463014544
2000,"GORE, AL",2433746.0,6407637.0,"BUSH, GEORGE W.",3799639.0,174252.0,Texas,58196.0,1183.0,20944499.0,-1365893.0,0,1,0,0,180859896.77,280237291.69,0.492,13033081.0,-0.2131664137653241
2000,"GORE, AL",203053.0,770754.0,"BUSH, GEORGE W.",515096.0,52605.0,Utah,71673.0,1569.0,2244502.0,-312043.0,0,1,0,0,180859896.77,280237291.69,0.538,1431668.0,-0.4048542076979166
2000,"GORE, AL",1217290.0,2739447.0,"BUSH, GEORGE W.",1437490.0,84667.0,Virginia,71090.0,1605.0,7105817.0,-220200.0,0,1,0,0,180859896.77,280237291.69,0.54,5069265.0,-0.08038118642193114
2000,"GORE, AL",1247652.0,2487433.0,"BUSH, GEORGE W.",1108864.0,130917.0,Washington,64099.0,1825.0,5910512.0,138788.0,1,1,0,0,180859896.77,280237291.69,0.607,4098044.0,0.05579567369251755
2000,"GORE, AL",295497.0,648124.0,"BUSH, GEORGE W.",336475.0,16152.0,West Virginia,44332.0,972.0,1807021.0,-40978.0,0,1,0,0,180859896.77,280237291.69,0.466,1390365.0,-0.06322555560355735
2000,"GORE, AL",1242987.0,2598607.0,"BUSH, GEORGE W.",1237279.0,118341.0,Wisconsin,67962.0,1435.0,5373999.0,5708.0,1,1,0,0,180859896.77,280237291.69,0.676,3842044.0,0.002196561465431287
2000,"GORE, AL",60481.0,213726.0,"BUSH, GEORGE W.",147947.0,5298.0,Wyoming,59733.0,1592.0,494300.0,-87466.0,0,1,0,0,180859896.77,280237291.69,0.592,361078.0,-0.4092436109785426
2000,"GORE, AL",279978.0,609426.0,"BUSH, GEORGE W.",301575.0,27873.0,Nevada,68972.0,1524.0,2018741.0,-21597.0,0,1,0,0,180859896.77,280237291.69,0.452,1346116.0,-0.0354382648590641
2000,"GORE, AL",566037.0,1383902.0,"BUSH, GEORGE W.",786892.0,30973.0,South Carolina,56630.0,1412.0,4024223.0,-220855.0,0,1,0,0,180859896.77,280237291.69,0.47,2944326.0,-0.15958861248845654
2000,"GORE, AL",231780.0,697019.0,"BUSH, GEORGE W.",433862.0,31377.0,Nebraska,62930.0,1534.0,1713820.0,-202082.0,0,1,0,0,180859896.77,280237291.69,0.569,1224178.0,-0.2899232302132367
2000,"GORE, AL",692611.0,1666272.0,"BUSH, GEORGE W.",941173.0,32488.0,Alabama,53395.0,1616.0,4452173.0,-248562.0,0,1,0,0,180859896.77,280237291.69,0.516,3241682.0,-0.1491725240536959
2000,"GORE, AL",1111138.0,2359892.0,"BUSH, GEORGE W.",1189924.0,58830.0,Missouri,67975.0,1789.0,5607285.0,-78786.0,0,1,0,0,180859896.77,280237291.69,0.582,4052255.0,-0.03338542611272041
2000,"GORE, AL",137126.0,410986.0,"BUSH, GEORGE W.",240178.0,33682.0,Montana,49405.0,1509.0,903773.0,-103052.0,0,1,0,0,180859896.77,280237291.69,0.616,667525.0,-0.25074333432282364
2000,"GORE, AL",79004.0,285560.0,"BUSH, GEORGE W.",167398.0,39158.0,Alaska,79657.0,1747.0,627963.0,-88394.0,0,1,0,0,180859896.77,280237291.69,0.681,419111.0,-0.3095461549236588
2000,"GORE, AL",685341.0,1532016.0,"BUSH, GEORGE W.",781652.0,65023.0,Arizona,59966.0,1824.0,5160586.0,-96311.0,0,1,0,0,180859896.77,280237291.69,0.456,3357701.0,-0.06286553143048114
2000,"GORE, AL",422768.0,921781.0,"BUSH, GEORGE W.",472940.0,26073.0,Arkansas,44763.0,1164.0,2678588.0,-50172.0,0,1,0,0,180859896.77,280237291.69,0.479,1925961.0,-0.05442941436197969
2000,"GORE, AL",5861203.0,10965822.0,"BUSH, GEORGE W.",4567429.0,537190.0,California,70566.0,1034.0,33987977.0,1293774.0,1,1,0,0,180859896.77,280237291.69,0.557,19685258.0,0.11798240022498997
